au,mean_R,mean_T,mean_N,std_R,std_T,std_N,mean_density,std_density,mean_temperature,std_temperature,beta_parallel,anisotropy,taylor_epsilon,shift_k_coef
0.27,614.788818359375,-15.458420753479004,-17.5598087310791,42.672481536865234,105.5537109375,110.50080108642578,10.902889251708984,10.179814338684082,87.0898208618164,25.53122329711914,0.73562026,1.0563164,0.8122372394701043,2.0704226619877413
0.272,571.0613403320312,11.689892768859863,2.643376111984253,41.47079849243164,107.30936431884766,95.95338439941406,8.556589126586914,9.25229263305664,78.25955200195312,24.191015243530273,0.26523092,1.1040405,0.9190111089284708,2.994659364911681
0.274,571.420166015625,-4.506462097167969,-5.662491321563721,45.56411361694336,111.93741607666016,105.62321472167969,9.049442291259766,10.042767524719238,88.99691009521484,32.345821380615234,0.41093895,0.97428286,0.29732243874161657,1.5382388514244187
0.278,493.44110107421875,-70.1117935180664,-61.024784088134766,44.87044906616211,10.047911643981934,13.546194076538086,16.104238510131836,10.318624496459961,69.32536315917969,8.096160888671875,1.2210913,0.7385379,0.0947773949144337,1.3209196426442846
0.28,481.1884460449219,-72.92261505126953,-53.09388732910156,17.541988372802734,11.699963569641113,18.61188507080078,20.691387176513672,12.336411476135254,66.22662353515625,11.801898956298828,1.1054612,0.90791357,0.15681342051718455,1.871926608177255
0.28200000000000003,494.0634765625,-57.67763900756836,-77.67359161376953,16.361690521240234,11.903031349182129,15.428130149841309,29.11812400817871,16.404855728149414,57.54792785644531,8.235501289367676,2.4957533,0.5892406,0.032426050352451455,1.1405681488202608
0.28400000000000003,483.0399475097656,133.8448486328125,52.6670036315918,13.790703773498535,9.38676929473877,19.923160552978516,3.1105611324310303,2.04536771774292,71.39976501464844,16.210960388183594,0.2675332,0.46327347,0.0360291318640653,1.5532806584445933
0.28600000000000003,472.463623046875,129.96835327148438,54.85493469238281,13.421802520751953,7.240377426147461,16.590087890625,2.2752912044525146,0.9028037786483765,66.18718719482422,13.071969985961914,0.15896122,1.0522243,0.11327652569428606,2.9737407001137797
0.28800000000000003,470.0540466308594,131.693603515625,45.70140838623047,13.15367603302002,9.384613990783691,22.004776000976562,3.590822458267212,2.3065924644470215,54.322792053222656,15.124859809875488,0.19837297,1.331404,0.06426550837827225,1.6900839047391973
0.29000000000000004,462.7585144042969,128.71383666992188,46.66788864135742,15.407980918884277,10.161690711975098,22.64241600036621,3.1213035583496094,1.528928279876709,45.7191276550293,9.373260498046875,0.08993085,1.4294254,0.05235118799433868,1.6973917731750923
0.29200000000000004,414.7999267578125,37.3556022644043,-14.201662063598633,20.965723037719727,88.23431396484375,49.12179946899414,4.056637287139893,3.5419609546661377,40.00377655029297,11.77895736694336,0.055401348,0.9475615,0.4891593110625888,3.5393819899868317
0.29400000000000004,409.9707336425781,-54.03036880493164,-44.18873977661133,16.80228614807129,16.383438110351562,22.395715713500977,7.700832843780518,4.633495807647705,39.566192626953125,9.359309196472168,0.08719292,0.9749778,0.41914003852463433,6.433124957618931
0.29600000000000004,460.8040771484375,-73.6092300415039,-43.00506591796875,35.81842041015625,29.159114837646484,41.87285614013672,20.528728485107422,13.013204574584961,45.8283576965332,10.702465057373047,0.4420135,1.2160964,0.7533057554641999,3.2516435058256854
0.29800000000000004,472.599365234375,-72.01770782470703,-45.21345520019531,31.08976173400879,26.663375854492188,46.06270980834961,12.756243705749512,12.218324661254883,52.867149353027344,10.335054397583008,0.41155586,0.9929178,0.2770270888974616,1.9994567697818888
0.30000000000000004,433.6945495605469,-51.103797912597656,-64.47602081298828,31.626325607299805,23.795181274414062,33.8656005859375,10.455734252929688,9.954988479614258,51.03059005737305,14.751561164855957,0.21479131,0.774521,0.17064103203956357,2.0722567745526312
0.30200000000000005,450.8246154785156,-56.825157165527344,-65.31776428222656,15.779020309448242,26.99013328552246,35.35107421875,15.949563026428223,8.481090545654297,43.61992263793945,6.600555419921875,0.23924096,1.0617484,0.12667805565132068,1.695309893005127
0.30400000000000005,467.4674987792969,-81.27963256835938,-43.160133361816406,19.361047744750977,24.60003089904785,37.99906921386719,20.317052841186523,7.976337909698486,54.850101470947266,6.097655773162842,0.52024645,1.0269094,0.3322419963485076,2.3443208675970393
0.30600000000000005,506.4413146972656,-79.08531951904297,-58.588375091552734,31.239408493041992,29.020782470703125,45.072635650634766,19.544666290283203,10.56159782409668,63.868492126464844,9.389802932739258,1.1351218,0.77508885,0.1182273787172175,1.3034528909502887
0.30800000000000005,483.14337158203125,118.67365264892578,71.14891815185547,14.818045616149902,15.342801094055176,45.77777862548828,3.0334484577178955,1.0467888116836548,66.20745086669922,12.236676216125488,0.080418944,1.4293567,0.09122249009565857,1.8945039939260584
0.31000000000000005,434.8971252441406,117.81062316894531,59.330543518066406,20.587236404418945,9.516326904296875,22.883867263793945,3.061464786529541,1.2391324043273926,57.13557052612305,10.962729454040527,0.064718775,1.1937973,0.05465847738958364,1.928505307182052
0.31200000000000006,360.5469665527344,111.46016693115234,29.334993362426758,24.86627197265625,8.267156600952148,20.81682586669922,11.208984375,4.806667804718018,31.08228874206543,10.008477210998535,0.112259276,1.5879624,0.06762244570816694,1.5578204482989235
0.31400000000000006,312.40228271484375,106.9575424194336,5.602622985839844,18.08397674560547,8.879202842712402,27.511877059936523,6.384195327758789,6.571253776550293,26.598941802978516,8.720956802368164,0.0672267,1.2895727,0.1264325413936133,2.321690631844708
0.31600000000000006,290.0235900878906,103.38152313232422,4.594602584838867,17.950706481933594,5.799788475036621,19.382837295532227,13.089861869812012,10.446616172790527,19.935894012451172,4.359169006347656,0.10722397,1.3607873,0.10325733754728848,1.9148533800757712
0.31800000000000006,295.1845703125,-30.931303024291992,-40.996299743652344,12.565658569335938,9.34722900390625,13.368571281433105,26.89923095703125,12.067917823791504,20.038217544555664,3.2619688510894775,0.44435635,1.2468598,0.12034923530012132,1.7119258794282406
0.32000000000000006,319.19329833984375,-15.082948684692383,-66.13245391845703,10.66001033782959,8.321898460388184,10.13650131225586,11.179143905639648,7.999238014221191,27.66893768310547,4.672885417938232,0.25796694,0.4528807,0.04074949271171626,1.6132545095161048
0.32200000000000006,315.7006530761719,-4.583637237548828,-75.37225341796875,9.894041061401367,5.066701412200928,8.60267162322998,9.893282890319824,5.674246311187744,23.309219360351562,7.096127510070801,0.16415086,0.39803666,0.027523487296813264,1.5902971815127596
0.32400000000000007,329.4399108886719,-14.04542350769043,-69.69690704345703,23.19301986694336,7.141107559204102,7.326429843902588,2.9057981967926025,2.4913480281829834,33.189186096191406,7.271569728851318,0.10666993,0.4285207,0.11365130729628188,2.967530592547881
0.32600000000000007,370.5008544921875,-38.6068115234375,-54.23971939086914,39.947547912597656,13.146342277526855,2.834981679916382,3.205782651901245,0.8079756498336792,35.63160705566406,8.726404190063477,0.073108785,0.5913948,0.3299666884063562,4.9658899696475824
0.32800000000000007,407.5814208984375,-58.39987564086914,-45.41014099121094,9.468382835388184,4.881955146789551,3.7595624923706055,6.318395137786865,1.5327672958374023,33.21310806274414,3.3553950786590576,0.16176285,0.95780957,0.027424218111486653,1.6906770630475232
0.33000000000000007,378.4039306640625,-51.00209426879883,-47.11386489868164,23.731639862060547,11.152342796325684,10.141396522521973,9.124021530151367,2.8297104835510254,33.433258056640625,5.189576148986816,0.3049284,1.1855372,0.06936829276987831,1.477075412808448
0.3320000000000001,358.0070495605469,-45.4598503112793,-42.93379211425781,4.651623249053955,6.617088794708252,9.173272132873535,6.332152366638184,4.097194671630859,26.076955795288086,1.4531608819961548,0.16738349,0.8391027,0.020892935063466258,1.4417442334931017
